name,website,email,phone,bio,city,state,lat,lon,source
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/illinois/west-loop-randolph-st,,+1 331-207-1773,,Chicago,IL,41.8838635,-87.6598548,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/minnesota/anoka-coon-rapids,,+1-612-429-6686,,coon rapids,MN,45.1820679,-93.3620969,OpenStreetMap (Overpass)
IU Health Primary Care - Bloomington East,https://iuhealth.org/find-locations/iu-health-primary-care-995-s-clarizz-blvd-bloomington-east,,+1 812-353-3060,,,,39.1549695,-86.4904642,OpenStreetMap (Overpass)
Ahuja Medical Center - UH Kathy Risman Pavilion,https://www.uhhospitals.org/locations/uh-ahuja-medical-center/kathy-risman-pavilion,,,,,,41.4535554,-81.4955657,OpenStreetMap (Overpass)
Cleveland Clinic - Avon Hospital Emergency Department,https://my.clevelandclinic.org/patients/information/access/emergency-departments,,,Cleveland Clinic,,,41.4687618,-81.981918,OpenStreetMap (Overpass)
Good Samaritan Hospital,https://ukhealthcare.uky.edu/goodsamaritan/,,+1 859 226 7000,,Lexington,,38.0422135,-84.5006636,OpenStreetMap (Overpass)
Mercy Hospital - Unity Campus,https://www.allinahealth.org/unity-hospital/,,+1 763 236 5000,Allina Health,Fridley,,45.106012,-93.2580003,OpenStreetMap (Overpass)
Tennova Healthcare – Clarksville,https://www.tennovamiddle.com/,,+1 931 502 1000,Tennova Healthcare,Clarksville,,36.5824323,-87.2701292,OpenStreetMap (Overpass)
Skokie Hospital,https://www.northshore.org/locations/our-hospitals/skokie-hospital/,,+1 847 677 9600,NorthShore University HealthSystem,Skokie,IL,42.0566571,-87.740002,OpenStreetMap (Overpass)
Resurrection Medical Center,https://resurrectionmedicalcenter.com/,,+1 773 774 8000,Prime Healthcare Services,Chicago,IL,41.9882781,-87.8142959,OpenStreetMap (Overpass)
Riverside Methodist Hospital,https://www.ohiohealth.com/locations/hospitals/riverside-methodist-hospital,,+1 614 566 5000,OhioHealth,Columbus,OH,40.0311263,-83.0348257,OpenStreetMap (Overpass)
OSF Healthcare Saint Francis Hospital & Medical Group,https://www.osfhealthcare.org/st-francis/,,+1 906 786 5707,OSF Healthcare System,Escanaba,MI,45.7431742,-87.0942343,OpenStreetMap (Overpass)
Grant Medical Center,https://www.ohiohealth.com/locations/hospitals/grant-medical-center,,+1 614 566 9000,OhioHealth,Columbus,,39.9604893,-82.9913464,OpenStreetMap (Overpass)
Saint Mary of Nazareth Hospital,https://saintmaryofnazarethhospital.com/,,+1 312 770 2000,Prime Healthcare Services,Chicago,IL,41.9030846,-87.683373,OpenStreetMap (Overpass)
Saint Francis Hospital Evanston,https://saintfrancisevanston.org/,,+1 847 316 4000,Prime Healthcare Services,Evanston,IL,42.0244685,-87.6834209,OpenStreetMap (Overpass)
University of Michigan Health - Sparrow Lansing,https://www.uofmhealthsparrow.org/,,+1 517-364-1000,University of Michigan Health - Sparrow,Lansing,,42.734166,-84.5352803,OpenStreetMap (Overpass)
Daniel Drake Center,https://uchealth.com/danieldrakecenter/,,+1-513-418-2500,UC Health,Cincinnati,OH,39.2120522,-84.4811953,OpenStreetMap (Overpass)
The Jewish Hospital,http://www.jewishhospitalcincinnati.com/,,+1 513 686 3000,Mercy Health,Cleveland,,39.2069323,-84.3817642,OpenStreetMap (Overpass)
Bethesda North Hospital,https://www.trihealth.com/hospitals-and-practices/bethesda-north-hospital/,,+1 513 865 1111,TriHealth,Cincinnati,,39.2514013,-84.3403709,OpenStreetMap (Overpass)
Door County Medical Center,https://dcmedical.org/,,+1 920 743 5566,,Sturgeon Bay,,44.8327813,-87.3533334,OpenStreetMap (Overpass)
Mount Carmel New Albany Surgical Hospital,https://www.mountcarmelhealth.com/mount-carmel-new-albany-surgical-hospital,,+1 614 775 6600,Mount Carmel Health System,New Albany,,40.086653,-82.7906905,OpenStreetMap (Overpass)
Elkhart General Hospital,https://www.beaconhealthsystem.org/locations/location-details?practice=89,,+1 574 294 2621,Beacon Health System,Elkhart,,41.6787972,-85.9933197,OpenStreetMap (Overpass)
Saint Mary's Medical Center,http://www.stmarys.org/,,+1 812 485 4000,,Evansville,,37.9654446,-87.5044169,OpenStreetMap (Overpass)
Mercy Health — Queen City Medical Center,https://www.mercy.com/cincinnati/locations/medical-centers/mercy-health-queen-city-medical-center,,+1 513 389 5222,Mercy Health,Cincinnati,,39.1348758,-84.6065852,OpenStreetMap (Overpass)
Edward Outpatient Center - Plainfield,https://www.eehealth.org/locations/plainfield/edward-outpatient-center-plainfield/,,+1 815 731 3000,Edward-Elmhurst Health,Plainfield,IL,41.652803,-88.2171618,OpenStreetMap (Overpass)
Ann & Robert H. Lurie Children's Hospital,https://www.luriechildrens.org/,,+1 312 227 4000,Northwestern Medicine,Chicago,IL,41.8962599,-87.622027,OpenStreetMap (Overpass)
University of Cincinnati Medical Center,https://uchealth.com/university-of-cincinnati-medical-center/,,+1-513-584-1000,University of Cincinnati,Cincinnati,OH,39.1378416,-84.5034234,OpenStreetMap (Overpass)
Select Specialty Hospital Cincinnati,https://cincinnati.selectspecialtyhospitals.com/,,,Select Medical,Cincinnati,OH,39.1404323,-84.5199994,OpenStreetMap (Overpass)
Good Samaritan Hospital,https://www.trihealth.com/hospitals-and-practices/good-samaritan-hospital/,,+1-513-862-1400,TriHealth,Cincinnati,,39.1387888,-84.5218439,OpenStreetMap (Overpass)
Mercy Health – Fairfield Hospital,https://www.mercy.com/cincinnati/locations/hospitals/mercy-health-fairfield-hospital,,+1-513-870-7000,Mercy Health,Fairfield,OH,39.3132893,-84.5171006,OpenStreetMap (Overpass)
Aleda E. Lutz VA Medical Center,https://www.saginaw.va.gov/,,+1 989 497 2500,United States Department of Veterans Affairs,Saginaw,,43.4454044,-83.961861,OpenStreetMap (Overpass)
Covenant HealthCare Michigan,https://www.covenanthealthcare.com/,,,,Saginaw,,43.4207256,-83.9605416,OpenStreetMap (Overpass)
Froedtert Menomonee Falls Hospital,https://www.froedtert.com/locations/hospital/menomonee-falls-hospital,,+1 262 251 1000,Froedtert & the Medical College of Wisconsin,Menomonee Falls,WI,43.1641151,-88.1370323,OpenStreetMap (Overpass)
St. Joseph's Hospital,https://www.healtheast.org/st-josephs-hospital/about/about.html,,+1 651 232 3000,HealthEast,Saint Paul,,44.9487078,-93.1004896,OpenStreetMap (Overpass)
United Hospital,https://www.allinahealth.org/United-Hospital/,,+1 651 241 8000,Allina Health,Saint Paul,,44.9431094,-93.1077998,OpenStreetMap (Overpass)
The Christ Hospital,https://www.thechristhospital.com/locations/locations-hospital,,+1 513 585 2000,,Cincinnati,,39.1208258,-84.5110966,OpenStreetMap (Overpass)
Cincinnati Children’s Hospital Medical Center,https://www.cincinnatichildrens.org/,,+1-513-636-4200,,Cincinnati,OH,39.1408055,-84.5022945,OpenStreetMap (Overpass)
OhioHealth Doctors Hospital,https://www.ohiohealth.com/locations/hospitals/doctors-hospital,,+1 614 544 1000,OhioHealth,Columbus,,39.9530545,-83.1378697,OpenStreetMap (Overpass)
Mayo Clinic Health System – Franciscan Healthcare,https://mayoclinichealthsystem.org/locations/la-crosse,,+1 608 785 0940,Mayo Clinic Health System,La Crosse,WI,43.8046504,-91.2420051,OpenStreetMap (Overpass)
Abbott Northwestern Hospital,https://www.allinahealth.org/Abbott-Northwestern-Hospital,,+1 612 863 4000,Allina Health,Minneapolis,,44.9537551,-93.261337,OpenStreetMap (Overpass)
McLaren Bay Region,https://www.mclaren.org/bayregion/bayregion.aspx,,+1-989-894-3000,,Bay City,MI,43.5874614,-83.8684397,OpenStreetMap (Overpass)
Saint Mary's Hospital,https://stmaryshospitalkankakee.org/,,+1 815 937 2400,Prime Healthcare Services,Kankakee,IL,41.1209906,-87.8719844,OpenStreetMap (Overpass)
Moccasin Bend Mental Health Institute,https://www.tn.gov/behavioral-health/topic/moccasin-bend,,+1 423 265 2271,,Chattanooga,,35.0254791,-85.3355242,OpenStreetMap (Overpass)
Riverside Medical Center,https://www.riversidehealthcare.org/,,+1 815 933 1671,Riverside Healthcare,Kankakee,IL,41.1242441,-87.8828175,OpenStreetMap (Overpass)
Mayo Clinic Hospital Methodist Campus,https://www.mayoclinic.org/patient-visitor-guide/minnesota/clinic-hospital-buildings/mayo-clinic-hospital-methodist-campus/,,+1 507 266 7067,,Rochester,MN,44.0244222,-92.465566,OpenStreetMap (Overpass)
Harrisburg Medical Center,https://www.harrisburgmc.com/,,+1 618 253 7671,,Harrisburg,,37.7314621,-88.5233698,OpenStreetMap (Overpass)
McLaren Macomb,https://www.mclaren.org/macomb/macomb.aspx,,+1 586 493 8000,McLaren Health Care,Mount Clemens,,42.5878479,-82.8979822,OpenStreetMap (Overpass)
Saint Mary Medical Center,https://www.comhs.org/about-us/st-mary-medical-center,,+1 219 942 0551,Community Healthcare System,Hobart,IN,41.5125874,-87.2636284,OpenStreetMap (Overpass)
Aultman Hospital,https://aultman.org/,,+1 330 452 9911,,Canton,,40.7966199,-81.4038042,OpenStreetMap (Overpass)
Borgess Medical Center,http://www.borgess.com/default.aspx?pId=84,,+1-269-226-7000,,Kalamazoo,,42.3075039,-85.5599242,OpenStreetMap (Overpass)
Northwest Ohio Psychiatric Hospital,https://mha.ohio.gov/Default.aspx?tabid=191,,+1 419 381 1881,,Toledo,,41.6212762,-83.5999501,OpenStreetMap (Overpass)
Mercy Health – Clermont Hospital,https://www.mercy.com/locations/hospitals/cincinnati/mercy-health-clermont-hospital,,+1-513-732-8200,Mercy Health,Batavia,OH,39.0802219,-84.1452572,OpenStreetMap (Overpass)
Bethesda Arrow Springs,https://www.trihealth.com/hospitals-and-practices/bethesda-arrow-springs/,,+1 513 282 7000,TriHealth,Lebanon,,39.3946828,-84.2085334,OpenStreetMap (Overpass)
West Chester Hospital,https://uchealth.com/westchesterhospital/,,+1 513-298-3000,University of Cincinnati,West Chester,,39.3587582,-84.367842,OpenStreetMap (Overpass)
Atrium Medical Center,https://www.atriummedcenter.org/,,+1-513-424-2111,Premier Health,Middletown,OH,39.4986264,-84.3145011,OpenStreetMap (Overpass)
IU Student Health Center,https://healthcenter.indiana.edu/,,,Indiana University,Bloomington,IN,39.1721302,-86.5151805,OpenStreetMap (Overpass)
Miami Valley Hospital,https://www.miamivalleyhospital.org/,,+1 937 208 8000,Premier Health,Dayton,,39.7453661,-84.1855982,OpenStreetMap (Overpass)
American Family Children's Hospital,https://www.uwhealthkids.org/,,+1 608 890 5437,University of Wisconsin Hospital and Clinics Authority,Madison,,43.0767853,-89.4333691,OpenStreetMap (Overpass)
Northwest Community Hospital,https://www.nch.org/,,+1 847 618 1000,Northwest Community Healthcare,Arlington Heights,IL,42.0688036,-87.9928779,OpenStreetMap (Overpass)
Saint Elizabeth Medical Center Florence,https://www.stelizabeth.com/location/details/st-elizabeth-florence,,+1 859 212 5200,Saint Elizabeth Healthcare,Florence,,39.0162468,-84.6302721,OpenStreetMap (Overpass)
Grandview Medical Center,https://www.kmcnetwork.org/grandview/,,+1-937-723-3200,Kettering Health Network,Dayton,,39.7698346,-84.2026485,OpenStreetMap (Overpass)
Children’s Minnesota – Minneapolis,https://www.childrensmn.org/locations/minneapolis/,,+1 612 813 6000,Children’s Minnesota,Minneapolis,MN,44.9564273,-93.2619662,OpenStreetMap (Overpass)
Urbana Hospital,https://www.mercy.com/springfield/locations/hospitals/urbana-hospital,,+1 937 653 5231,Mercy Health,Urbana,,40.1082373,-83.7301046,OpenStreetMap (Overpass)
HSHS Saint John's Hospital,https://www.st-johns.org/,,+1-217-544-6464,Hospital Sisters Health System,Springfield,IL,39.8055691,-89.6450105,OpenStreetMap (Overpass)
Miami Valley Hospital North,https://www.goodsamdayton.org/Locations/Good-Samaritan-North-Health-Center/,,+1 937 734 6784,Premier Health,Dayton,,39.8552377,-84.2724015,OpenStreetMap (Overpass)
Wilson Health,http://www.wilsonhealth.org/,,+1 937 498 2311,,Sidney,,40.2869321,-84.170714,OpenStreetMap (Overpass)
Upper Valley Medical Center,https://www.uvmc.com/,,+1 937 440 4000,Premier Health,Troy,,40.0867458,-84.2280064,OpenStreetMap (Overpass)
Thorek Memorial Hospital Andersonville,https://thorekandersonville.org/,,+1 773 271 9040,Thorek Memorial Hospital,Chicago,IL,41.973141,-87.6710508,OpenStreetMap (Overpass)
Wright-Patterson Medical Center,https://www.airforcemedicine.af.mil/MTF/Wright-Patterson/,,+1 937 257 0837,,Wright-Patterson Air Force Base,,39.8050974,-84.0373596,OpenStreetMap (Overpass)
Mayo Clinic Saint Marys Campus,https://www.mayoclinic.org/patient-visitor-guide/minnesota/clinic-hospital-buildings/mayo-clinic-hospital-saint-marys-campus,,+1 507 255 5123,,Rochester,,44.0193629,-92.4809819,OpenStreetMap (Overpass)
Summit Behavioral Center,https://mha.ohio.gov/Default.aspx?tabid=192,,+1-513-948 3600,Summit Behavioral Healthcare,Cincinnati,OH,39.1952599,-84.4700196,OpenStreetMap (Overpass)
Carle Foundation Hospital,https://carle.org/,,+1-217-383-3311,Carle,Urbana,IL,40.1170944,-88.2160509,OpenStreetMap (Overpass)
OSF Heart of Mary Medical Center,https://www.osfhealthcare.org/heart-of-mary/,,+1 217 337 2000,OSF HealthCare,Urbana,,40.1176842,-88.2264782,OpenStreetMap (Overpass)
Greene Memorial Hospital,https://ketteringhealth.org/greene/,,+1 937 352 2000,Kettering Health,Xenia,OH,39.7009183,-83.926801,OpenStreetMap (Overpass)
Hennepin County Medical Center,http://www.hcmc.org/,,+1 612 873 3000,,Minneapolis,,44.9721089,-93.2614388,OpenStreetMap (Overpass)
Lindner Center of HOPE,https://lindnercenterofhope.org/,,,UC Health,,,39.3311965,-84.295648,OpenStreetMap (Overpass)
DeKalb Health,https://www.dekalbhealth.com/,,+1 260 925 4600,DeKalb Health,Auburn,,41.3691149,-85.0354592,OpenStreetMap (Overpass)
Mason District Hospital,https://www.masondistricthospital.org/,,+1 309 543 4431,,Havana,,40.3057635,-90.0545996,OpenStreetMap (Overpass)
Community Hospital,https://www.comhs.org/about-us/community-hospital,,+1 219 836 1600,Community Healthcare System,Munster,IN,41.5494874,-87.5063962,OpenStreetMap (Overpass)
Kresge Eye Institute,https://kresgeeye.org/,,+1 313 577 8900,Wayne State University School of Medicine,Detroit,MI,42.3578437,-83.0573256,OpenStreetMap (Overpass)
Regions Hospital,https://www.regionshospital.com/,,+1 651 254 3456,,Saint Paul,,44.9558573,-93.095346,OpenStreetMap (Overpass)
Loretto Hospital,https://www.lorettohospital.org/,,+1 773 626 4300,,Chicago,IL,41.8721259,-87.7635298,OpenStreetMap (Overpass)
Baptist Health,https://www.baptisthealth.com/lexington/,,+1 859 260 6100,,Lexington,,38.0187148,-84.512479,OpenStreetMap (Overpass)
Mackinac Island Medical Center,https://www.mackinacstraitshealth.org/our-services/clinics/mackinac-island-medical-center.html,,+1-906-847-3582,,Mackinac Island,MI,45.8485797,-84.6205073,OpenStreetMap (Overpass)
Community Hospital North,https://www.ecommunity.com/locations/community-hospital-north,,+1 317 621 6262,Community Health Network,Indianapolis,,39.9010872,-86.040951,OpenStreetMap (Overpass)
Olmsted Medical Center Hospital,https://www.olmmed.org/locations/walk-in-care/?id=39,,+1 507 529 6600,,Rochester,,44.0197484,-92.440931,OpenStreetMap (Overpass)
Springfield Regional Medical Center,https://www.mercy.com/springfield/locations/hospitals/springfield-medical-center,,+1 937 523 1000,Mercy Health,Springfield,,39.9287213,-83.8164703,OpenStreetMap (Overpass)
Berger Hospital,https://www.ohiohealth.com/locations/hospitals/berger-hospital/,,+1 740 474 2126,OhioHealth,Circleville,OH,39.6101599,-82.9365132,OpenStreetMap (Overpass)
Mercy Health – Rookwood Medical Center,https://www.mercy.com/cincinnati/locations/medical-centers/mercy-health-rookwood-medical-center,,+1-513-979-2999,Mercy Health,Norwood,OH,39.1528575,-84.442487,OpenStreetMap (Overpass)
Soin Medical Center,https://ketteringhealth.org/soin/,,+1 937 702 4000,Kettering Health,Beavercreek,,39.7706211,-84.0620241,OpenStreetMap (Overpass)
Bluffton Hospital,https://www.bvhealthsystem.org/locations/locations-details?practice=8,,+1 419 358 9010,Blanchard Valley Health System,Bluffton,OH,40.8876698,-83.8970324,OpenStreetMap (Overpass)
Lexington VA Medical Center,https://www.lexington.va.gov/,,+1 859 233 4511,,Lexington,,38.029741,-84.5066872,OpenStreetMap (Overpass)
Munson Medical Center,https://www.munsonhealthcare.org/MMC,,+1 231 935 5000,Munson Healthcare,Traverse City,,44.7612412,-85.6422708,OpenStreetMap (Overpass)
University of Minnesota Medical Center East Bank Hospital,https://www.mhealth.org/locations/buildings/east-bank-hospital-ummc,,+1 612 273 3000,University of Minnesota,Minneapolis,MN,44.9710731,-93.2313715,OpenStreetMap (Overpass)
Sarah Bush Lincoln Health Center,https://www.sarahbush.org/,,+1 217 258 2525,Sarah Bush Lincoln Health System,Mattoon,IL,39.4885928,-88.2715594,OpenStreetMap (Overpass)
Madison Health,https://www.madison-health.com/,,+1 866 357 4677,,London,,39.8928286,-83.4535418,OpenStreetMap (Overpass)
Wood County Hospital,https://www.woodcountyhospital.org,,,,Bowling Green,OH,41.3756649,-83.6668743,OpenStreetMap (Overpass)
Galesburg Cottage Hospital (closed),https://www.cottagehospital.com/,,+1 309 343 8131,,Galesburg,IL,40.956273,-90.3658016,OpenStreetMap (Overpass)
OSF Saint Mary Medical Center,https://www.osfhealthcare.org/st-mary/,,+1 309 344 3161,OSF HealthCare,Galesburg,IL,40.9871752,-90.3611491,OpenStreetMap (Overpass)
Schneck Medical Center,https://www.schneckmed.org/,,+1 812 522 2349,,Seymour,,38.9551773,-85.8919193,OpenStreetMap (Overpass)
Richland Hospital,https://www.richlandhospital.com/,,+1 608 647 6321,,Richland Center,WI,43.3390739,-90.3822059,OpenStreetMap (Overpass)
McCullough-Hyde Memorial Hospital,https://www.trihealth.com/hospitals-and-practices/mccullough-hyde-memorial-hospital/,,+1-513-523-2111,TriHealth,Oxford,,39.5123153,-84.7415825,OpenStreetMap (Overpass)
Mercy Health Hackley Campus,http://www.mercyhealthmuskegon.com/abouthackley-mhm,,+1-231-728-4936,Mercy Health,Muskegon,MI,43.2219767,-86.2424633,OpenStreetMap (Overpass)
Cincinnati VA Medical Center,https://www.cincinnati.va.gov/,,+1 513 861 3100,Department of Veterans Affairs,Cincinnati,,39.1388765,-84.508241,OpenStreetMap (Overpass)
Shriners Hospital for Children,https://www.shrinershospitalsforchildren.org/cincinnati,,+1-800-875-8580,Shriners Hospitals for Children,Cincinnati,OH,39.1376714,-84.5012246,OpenStreetMap (Overpass)
